Time,Capacity
2021-06-26 4:40:03,5
2021-06-26 4:45:04,6
2021-06-26 4:50:02,5
2021-06-26 4:55:03,5
2021-06-26 5:00:03,5
2021-06-26 5:05:03,5
2021-06-26 5:10:02,6
2021-06-26 5:15:04,5
2021-06-26 5:20:02,5
2021-06-26 5:25:08,4
2021-06-26 5:30:05,4
2021-06-26 5:35:04,4
2021-06-26 5:40:02,5
2021-06-26 5:45:04,5
2021-06-26 5:50:02,5
2021-06-26 5:55:04,6
2021-06-26 6:00:04,5
2021-06-26 6:05:04,5
2021-06-26 6:10:05,5
2021-06-26 6:15:08,7
2021-06-26 6:20:06,7
2021-06-26 6:25:08,7
2021-06-26 6:30:05,8
2021-06-26 6:35:08,8
2021-06-26 6:40:02,9
2021-06-26 6:45:02,9
2021-06-26 6:50:03,11
2021-06-26 6:55:08,11
2021-06-26 7:00:02,13
2021-06-26 7:05:04,14
2021-06-26 7:10:04,13
2021-06-26 7:15:02,13
2021-06-26 7:20:06,13
2021-06-26 7:25:06,13
2021-06-26 7:30:05,14
2021-06-26 7:35:07,15
2021-06-26 7:40:02,14
2021-06-26 7:45:03,17
2021-06-26 7:50:03,18
2021-06-26 7:55:07,20
2021-06-26 8:00:02,19
2021-06-26 8:05:08,20
2021-06-26 8:10:02,20
2021-06-26 8:15:03,20
2021-06-26 8:20:05,20
2021-06-26 8:25:07,21
2021-06-26 8:30:05,21
2021-06-26 8:35:08,22
2021-06-26 8:40:02,20
2021-06-26 8:45:03,20
2021-06-26 8:50:02,20
2021-06-26 8:55:07,19
2021-06-26 9:00:03,21
2021-06-26 9:05:08,23
2021-06-26 9:10:02,25
2021-06-26 9:15:08,26
2021-06-26 9:20:03,27
2021-06-26 9:25:07,30
2021-06-26 9:30:07,31
2021-06-26 9:35:05,35
2021-06-26 9:40:03,37
2021-06-26 9:45:03,36
2021-06-26 9:50:02,39
2021-06-26 9:55:04,40
2021-06-26 10:00:04,43
2021-06-26 10:05:04,44
2021-06-26 10:10:03,39
2021-06-26 10:15:04,40
2021-06-26 10:20:01,40
2021-06-26 10:25:09,41
2021-06-26 10:30:04,43
2021-06-26 10:35:05,43
2021-06-26 10:40:03,42
2021-06-26 10:45:03,38
2021-06-26 10:50:02,38
2021-06-26 10:55:03,36
2021-06-26 11:00:03,39
2021-06-26 11:05:02,39
2021-06-26 11:10:02,41
2021-06-26 11:15:04,42
2021-06-26 11:20:02,43
2021-06-26 11:25:02,40
2021-06-26 11:30:03,44
2021-06-26 11:35:03,44
2021-06-26 11:40:02,42
2021-06-26 11:45:09,43
2021-06-26 11:50:02,42
2021-06-26 11:55:09,40
2021-06-26 12:00:02,38
2021-06-26 12:05:03,37
2021-06-26 12:10:02,34
2021-06-26 12:15:04,32
2021-06-26 12:20:02,31
2021-06-26 12:25:04,32
2021-06-26 12:30:04,31
2021-06-26 12:35:07,30
2021-06-26 12:40:06,30
2021-06-26 12:45:08,23
2021-06-26 12:50:05,23
2021-06-26 12:55:04,26
2021-06-26 13:00:04,25
2021-06-26 13:05:07,24
2021-06-26 13:10:03,26
2021-06-26 13:15:04,25
2021-06-26 13:20:02,25
2021-06-26 13:25:10,24
2021-06-26 13:30:06,27
2021-06-26 13:35:05,28
2021-06-26 13:40:06,27
2021-06-26 13:45:05,26
2021-06-26 13:50:04,25
2021-06-26 13:55:04,25
2021-06-26 14:00:03,27
2021-06-26 14:05:08,28
2021-06-26 14:10:05,28
2021-06-26 14:15:07,27
2021-06-26 14:20:03,25
2021-06-26 14:25:04,26
2021-06-26 14:30:02,23
2021-06-26 14:35:04,21
2021-06-26 14:40:03,22
2021-06-26 14:45:04,22
2021-06-26 14:50:02,21
2021-06-26 14:55:03,22
2021-06-26 15:00:03,22
2021-06-26 15:05:03,22
2021-06-26 15:10:02,21
2021-06-26 15:15:03,20
2021-06-26 15:20:02,20
2021-06-26 15:25:08,21
2021-06-26 15:30:06,23
2021-06-26 15:35:08,23
2021-06-26 15:40:02,22
2021-06-26 15:45:08,23
2021-06-26 15:50:03,22
2021-06-26 15:55:07,23
2021-06-26 16:00:02,20
2021-06-26 16:05:05,19
2021-06-26 16:10:05,16
2021-06-26 16:15:02,16
2021-06-26 16:20:03,18
2021-06-26 16:25:07,18
2021-06-26 16:30:05,17
2021-06-26 16:35:08,14
2021-06-26 16:40:02,12
2021-06-26 16:45:03,12
2021-06-26 16:50:02,13
2021-06-26 16:55:08,14
2021-06-26 17:00:02,14
2021-06-26 17:05:04,16
2021-06-26 17:10:04,19
2021-06-26 17:15:08,19
2021-06-26 17:20:02,19
2021-06-26 17:25:04,18
2021-06-26 17:30:06,18
2021-06-26 17:35:03,17
2021-06-26 17:40:02,17
2021-06-26 17:45:08,17
2021-06-26 17:50:03,17
2021-06-26 17:55:07,19
2021-06-26 18:00:03,17
2021-06-26 18:05:03,15
2021-06-26 18:10:02,14
2021-06-26 18:15:03,15
2021-06-26 18:20:02,14
2021-06-26 18:25:05,14
2021-06-26 18:30:03,14
2021-06-26 18:35:07,15
2021-06-26 18:40:02,14
2021-06-26 18:45:03,13
2021-06-26 18:50:02,14
2021-06-26 18:55:03,13
2021-06-26 19:00:03,13
2021-06-26 19:05:03,13
2021-06-26 19:10:02,12
2021-06-26 19:15:04,13
2021-06-26 19:20:02,11
2021-06-26 19:25:04,11
2021-06-26 19:30:18,10
2021-06-26 19:35:09,11
2021-06-26 19:40:03,11
2021-06-26 19:45:02,11
2021-06-26 19:50:03,13
2021-06-26 19:55:02,10
2021-06-26 20:00:02,12
2021-06-26 20:05:03,12
2021-06-26 20:10:01,14
2021-06-26 20:15:06,14
2021-06-26 20:20:02,14
2021-06-26 20:25:05,13
2021-06-26 20:30:05,13
2021-06-26 20:35:04,13
2021-06-26 20:40:03,13
2021-06-26 20:45:04,13
2021-06-26 20:50:01,13
2021-06-26 20:55:03,13
2021-06-26 21:00:02,13
2021-06-26 21:05:03,11
2021-06-26 21:10:01,13
2021-06-26 21:15:07,12
2021-06-26 21:20:03,11
2021-06-26 21:25:02,9
2021-06-26 21:30:02,8
2021-06-26 21:35:05,7
2021-06-26 21:40:02,7
2021-06-26 21:45:07,6
2021-06-26 21:50:02,6
2021-06-26 21:55:02,6
2021-06-26 22:00:01,5
2021-06-26 22:05:05,5
2021-06-26 22:10:02,6
2021-06-26 22:15:07,6
2021-06-26 22:20:02,9
2021-06-26 22:25:08,11
2021-06-26 22:30:03,11
2021-06-26 22:35:08,10
2021-06-26 22:40:02,11
2021-06-26 22:45:08,10
2021-06-26 22:50:02,10
2021-06-26 22:55:02,11
2021-06-26 23:00:01,10
2021-06-26 23:05:07,10
2021-06-26 23:10:02,10
2021-06-26 23:15:03,9
2021-06-26 23:20:02,8
2021-06-26 23:25:03,7
2021-06-26 23:30:02,7
2021-06-26 23:35:09,7
2021-06-26 23:40:02,5
2021-06-26 23:45:03,5
2021-06-26 23:50:02,5
2021-06-26 23:55:08,4
2021-06-27 0:00:03,4
2021-06-27 0:05:08,3
2021-06-27 0:10:02,2
2021-06-27 0:15:03,1
2021-06-27 0:20:02,1
2021-06-27 0:25:08,2
2021-06-27 0:30:03,2
2021-06-27 0:35:08,1
2021-06-27 0:40:08,3
2021-06-27 0:45:04,3
2021-06-27 0:50:02,3
2021-06-27 0:55:07,3
2021-06-27 1:00:02,3
2021-06-27 1:05:05,4
2021-06-27 1:10:02,4
2021-06-27 1:15:04,4
2021-06-27 1:20:03,4
2021-06-27 1:25:03,3
2021-06-27 1:30:02,3
2021-06-27 1:35:07,3
2021-06-27 1:40:06,3
2021-06-27 1:45:08,3
2021-06-27 1:50:04,3
2021-06-27 1:55:04,3
2021-06-27 2:00:01,3
2021-06-27 2:05:02,3
2021-06-27 2:10:03,3
2021-06-27 2:15:03,3
2021-06-27 2:20:02,3
2021-06-27 2:25:06,3
2021-06-27 2:30:01,3
2021-06-27 2:35:04,3
2021-06-27 2:40:02,3
2021-06-27 2:45:04,3
2021-06-27 2:50:04,3
2021-06-27 2:55:02,2
2021-06-27 3:00:03,2
2021-06-27 3:05:03,2
2021-06-27 3:10:02,2
2021-06-27 3:15:08,3
2021-06-27 3:20:03,2
2021-06-27 3:25:08,2
2021-06-27 3:30:02,2
2021-06-27 3:35:02,3
2021-06-27 3:40:02,3
2021-06-27 3:45:04,3
2021-06-27 3:50:02,3
2021-06-27 3:55:04,3
2021-06-27 4:00:02,4
2021-06-27 4:05:05,4
2021-06-27 4:10:02,4
2021-06-27 4:15:03,3
2021-06-27 4:20:02,3
2021-06-27 4:25:08,3
2021-06-27 4:30:03,3
2021-06-27 4:35:07,4
2021-06-27 4:40:02,3
2021-06-27 4:45:07,3
2021-06-27 4:50:03,3
2021-06-27 4:55:02,3
2021-06-27 5:00:04,3
2021-06-27 5:05:08,3
2021-06-27 5:10:04,3
2021-06-27 5:15:05,4
2021-06-27 5:20:02,4
2021-06-27 5:25:04,4
2021-06-27 5:30:02,3
2021-06-27 5:35:06,4
2021-06-27 5:40:02,5
2021-06-27 5:45:07,5
2021-06-27 5:50:03,5
2021-06-27 5:55:04,5
2021-06-27 6:00:03,5
2021-06-27 6:05:02,5
2021-06-27 6:10:03,5
2021-06-27 6:15:04,5
2021-06-27 6:20:04,5
2021-06-27 6:25:02,5
2021-06-27 6:30:04,6
2021-06-27 6:35:07,7
2021-06-27 6:40:02,7
2021-06-27 6:45:08,7
2021-06-27 6:50:02,8
2021-06-27 6:55:02,8
2021-06-27 7:00:02,7
2021-06-27 7:05:08,8
2021-06-27 7:10:01,8
2021-06-27 7:15:03,9
2021-06-27 7:20:02,8
2021-06-27 7:25:05,9
2021-06-27 7:30:02,12
2021-06-27 7:35:08,13
2021-06-27 7:40:05,12
2021-06-27 7:45:04,13
2021-06-27 7:50:02,14
2021-06-27 7:55:05,14
2021-06-27 8:00:02,14
2021-06-27 8:05:03,14
2021-06-27 8:10:02,14
2021-06-27 8:15:05,13
2021-06-27 8:20:02,12
2021-06-27 8:25:08,13
2021-06-27 8:30:02,15
2021-06-27 8:35:07,15
2021-06-27 8:40:01,15
2021-06-27 8:45:03,15
2021-06-27 8:50:02,17
2021-06-27 8:55:06,16
2021-06-27 9:00:03,17
2021-06-27 9:05:02,19
2021-06-27 9:10:03,23
2021-06-27 9:15:07,25
2021-06-27 9:20:03,27
2021-06-27 9:25:08,28
2021-06-27 9:30:03,28
2021-06-27 9:35:05,26
2021-06-27 9:40:02,27
2021-06-27 9:45:03,28
2021-06-27 9:50:02,27
2021-06-27 9:55:08,27
2021-06-27 10:00:02,27
2021-06-27 10:05:04,27
2021-06-27 10:10:02,26
2021-06-27 10:15:08,27
2021-06-27 10:20:02,29
2021-06-27 10:25:07,29
2021-06-27 10:30:03,30
2021-06-27 10:35:07,30
2021-06-27 10:40:02,29
2021-06-27 10:45:08,30
2021-06-27 10:50:02,30
2021-06-27 10:55:03,31
2021-06-27 11:00:02,33
2021-06-27 11:05:05,33
2021-06-27 11:10:03,32
2021-06-27 11:15:08,33
2021-06-27 11:20:02,32
2021-06-27 11:25:08,32
2021-06-27 11:30:02,34
2021-06-27 11:35:09,35
2021-06-27 11:40:05,35
2021-06-27 11:45:05,36
2021-06-27 11:50:03,35
2021-06-27 11:55:07,37
2021-06-27 12:00:03,32
2021-06-27 12:05:03,31
2021-06-27 12:10:02,29
2021-06-27 12:15:03,27
2021-06-27 12:20:02,24
2021-06-27 12:25:08,25
2021-06-27 12:30:02,23
2021-06-27 12:35:10,23
2021-06-27 12:40:03,26
2021-06-27 12:45:03,29
2021-06-27 12:50:02,28
2021-06-27 12:55:04,30
2021-06-27 13:00:03,29
2021-06-27 13:05:03,28
2021-06-27 13:10:02,30
2021-06-27 13:15:04,31
2021-06-27 13:20:02,33
2021-06-27 13:25:08,31
2021-06-27 13:30:02,30
2021-06-27 13:35:08,31
2021-06-27 13:40:05,29
2021-06-27 13:45:09,25
2021-06-27 13:50:02,24
2021-06-27 13:55:04,26
2021-06-27 14:00:02,23
2021-06-27 14:05:02,21
2021-06-27 14:10:02,19
2021-06-27 14:15:08,20
2021-06-27 14:20:03,22
2021-06-27 14:25:04,22
2021-06-27 14:30:02,23
2021-06-27 14:35:07,21
2021-06-27 14:40:02,23
2021-06-27 14:45:07,24
2021-06-27 14:50:03,25
2021-06-27 14:55:08,23
2021-06-27 15:00:05,24
2021-06-27 15:05:05,26
2021-06-27 15:10:02,28
2021-06-27 15:15:03,29
2021-06-27 15:20:03,29
2021-06-27 15:25:07,27
2021-06-27 15:30:07,28
2021-06-27 15:35:08,33
2021-06-27 15:40:04,34
2021-06-27 15:45:04,33
2021-06-27 15:50:02,31
2021-06-27 15:55:08,32
2021-06-27 16:00:03,31
2021-06-27 16:05:08,33
2021-06-27 16:10:02,29
2021-06-27 16:15:02,27
2021-06-27 16:20:03,30
2021-06-27 16:25:08,29
2021-06-27 16:30:02,31
2021-06-27 16:35:03,28
2021-06-27 16:40:05,27
2021-06-27 16:45:08,25
2021-06-27 16:50:01,26
2021-06-27 16:55:08,26
2021-06-27 17:00:02,26
2021-06-27 17:05:03,25
2021-06-27 17:10:02,25
2021-06-27 17:15:04,25
2021-06-27 17:20:03,26
2021-06-27 17:25:08,28
2021-06-27 17:30:02,29
2021-06-27 17:35:09,27
2021-06-27 17:40:05,26
2021-06-27 17:45:05,27
2021-06-27 17:50:02,24
2021-06-27 17:55:08,24
2021-06-27 18:00:02,23
2021-06-27 18:05:04,21
2021-06-27 18:10:02,20
2021-06-27 18:15:08,19
2021-06-27 18:20:03,17
2021-06-27 18:25:09,17
2021-06-27 18:30:04,15
2021-06-27 18:35:05,15
2021-06-27 18:40:03,15
2021-06-27 18:45:08,12
2021-06-27 18:50:02,12
2021-06-27 18:55:03,10
2021-06-27 19:00:02,13
2021-06-27 19:05:08,13
2021-06-27 19:10:11,13
2021-06-27 19:15:27,14
2021-06-27 19:20:07,12
2021-06-27 19:25:07,13
2021-06-27 19:30:06,13
2021-06-27 19:35:08,12
2021-06-27 19:40:02,13
2021-06-27 19:45:03,14
2021-06-27 19:50:05,14
2021-06-27 19:55:03,12
2021-06-27 20:00:04,11
2021-06-27 20:05:08,10
2021-06-27 20:10:06,12
2021-06-27 20:15:06,12
2021-06-27 20:20:06,13
2021-06-27 20:25:05,14
2021-06-27 20:30:02,16
2021-06-27 20:35:05,20
2021-06-27 20:40:02,23
2021-06-27 20:45:08,23
2021-06-27 20:50:05,22
2021-06-27 20:55:05,21
2021-06-27 21:00:03,24
2021-06-27 21:05:08,23
2021-06-27 21:10:08,23
2021-06-27 21:15:08,23
2021-06-27 21:20:07,20
2021-06-27 21:25:03,20
2021-06-27 21:30:03,19
2021-06-27 21:35:03,19
2021-06-27 21:40:03,15
2021-06-27 21:45:05,12
2021-06-27 21:50:04,12
2021-06-27 21:55:03,11
2021-06-27 22:00:02,7
2021-06-27 22:05:04,8
2021-06-27 22:10:02,10
2021-06-27 22:15:02,10
2021-06-27 22:20:02,11
2021-06-27 22:25:08,12
2021-06-27 22:30:09,13
2021-06-27 22:35:09,14
2021-06-27 22:40:06,14
2021-06-27 22:45:08,15
2021-06-27 22:50:08,15
2021-06-27 22:55:08,14
2021-06-27 23:00:13,13
2021-06-27 23:05:08,11
2021-06-27 23:10:08,11
2021-06-27 23:15:08,11
2021-06-27 23:20:08,12
2021-06-27 23:25:08,11
2021-06-27 23:30:09,10
2021-06-27 23:35:08,7
2021-06-27 23:40:06,7
2021-06-27 23:45:05,7
2021-06-27 23:50:02,6
2021-06-27 23:55:04,5
2021-06-28 0:00:03,5
2021-06-28 0:05:03,4
2021-06-28 0:10:03,4
2021-06-28 0:15:03,3
2021-06-28 0:20:02,3
2021-06-28 0:25:08,3
2021-06-28 0:30:06,3
2021-06-28 0:35:08,4
2021-06-28 0:40:04,3
2021-06-28 0:45:04,3
2021-06-28 0:50:02,3
2021-06-28 0:55:03,3
2021-06-28 1:00:05,3
2021-06-28 1:05:08,3
2021-06-28 1:10:05,3
2021-06-28 1:15:04,3
2021-06-28 1:20:02,3
2021-06-28 1:25:03,3
2021-06-28 1:30:02,3
2021-06-28 1:35:08,3
2021-06-28 1:40:03,3
2021-06-28 1:45:03,3
2021-06-28 1:50:04,3
2021-06-28 1:55:08,3
2021-06-28 2:00:08,3
2021-06-28 2:05:08,3
2021-06-28 2:10:07,4
2021-06-28 2:15:05,3
2021-06-28 2:20:04,3
2021-06-28 2:25:04,4
2021-06-28 2:30:06,4
2021-06-28 2:35:08,3
2021-06-28 2:40:02,3
2021-06-28 2:45:08,3
2021-06-28 2:50:06,3
2021-06-28 2:55:06,3
2021-06-28 3:00:05,2
2021-06-28 3:05:08,2
2021-06-28 3:10:05,2
2021-06-28 3:15:06,2
2021-06-28 3:20:08,1
2021-06-28 3:25:08,1
2021-06-28 3:30:02,1
2021-06-28 3:35:07,2
2021-06-28 3:40:02,2
2021-06-28 3:45:02,2
2021-06-28 3:50:03,3
2021-06-28 3:55:07,3
2021-06-28 4:00:04,3
2021-06-28 4:05:03,4
2021-06-28 4:10:03,4
2021-06-28 4:15:04,4
2021-06-28 4:20:04,4
2021-06-28 4:25:03,4
2021-06-28 4:30:04,4
2021-06-28 4:35:07,3
2021-06-28 4:40:02,4
2021-06-28 4:45:03,4
2021-06-28 4:50:02,4
2021-06-28 4:55:02,4
2021-06-28 5:00:05,6
2021-06-28 5:05:04,7
2021-06-28 5:10:04,8
2021-06-28 5:15:04,9
2021-06-28 5:20:05,12
2021-06-28 5:25:07,13
2021-06-28 5:30:06,14
2021-06-28 5:35:08,15
2021-06-28 5:40:02,15
2021-06-28 5:45:02,17
2021-06-28 5:50:05,18
2021-06-28 5:55:05,19
2021-06-28 6:00:05,20
2021-06-28 6:05:05,23
2021-06-28 6:10:05,24
2021-06-28 6:15:07,26
2021-06-28 6:20:06,26
2021-06-28 6:25:07,28
2021-06-28 6:30:04,30
2021-06-28 6:35:03,33
2021-06-28 6:40:02,33
2021-06-28 6:45:03,33
2021-06-28 6:50:02,32
2021-06-28 6:55:08,32
2021-06-28 7:00:02,31
2021-06-28 7:05:05,31
2021-06-28 7:10:02,29
2021-06-28 7:15:03,26
2021-06-28 7:20:03,25
2021-06-28 7:25:04,24
2021-06-28 7:30:02,25
2021-06-28 7:35:08,24
2021-06-28 7:40:02,25
2021-06-28 7:45:03,23
2021-06-28 7:50:04,23
2021-06-28 7:55:08,23
2021-06-28 8:00:06,23
2021-06-28 8:05:08,21
2021-06-28 8:10:02,21
2021-06-28 8:15:03,20
2021-06-28 8:20:02,20
2021-06-28 8:25:03,21
2021-06-28 8:30:02,20
2021-06-28 8:35:08,20
2021-06-28 8:40:01,19
2021-06-28 8:45:08,17
2021-06-28 8:50:02,17
2021-06-28 8:55:07,17
2021-06-28 9:00:02,18
2021-06-28 9:05:03,20
2021-06-28 9:10:03,21
2021-06-28 9:15:07,21
2021-06-28 9:20:02,23
2021-06-28 9:25:03,27
2021-06-28 9:30:03,33
2021-06-28 9:35:09,35
2021-06-28 9:40:03,34
2021-06-28 9:45:03,36
2021-06-28 9:50:02,36
2021-06-28 9:55:03,38
2021-06-28 10:00:02,38
2021-06-28 10:05:03,36
2021-06-28 10:10:04,36
2021-06-28 10:15:04,36
2021-06-28 10:20:02,34
2021-06-28 10:25:07,32
2021-06-28 10:30:02,32
2021-06-28 10:35:10,30
2021-06-28 10:40:03,32
2021-06-28 10:45:03,31
2021-06-28 10:50:03,30
2021-06-28 10:55:03,30
2021-06-28 11:00:02,30
2021-06-28 11:05:03,28
2021-06-28 11:10:02,29
2021-06-28 11:15:03,27
2021-06-28 11:20:03,28
2021-06-28 11:25:04,29
2021-06-28 11:30:02,27
2021-06-28 11:35:08,27
2021-06-28 11:40:02,27
2021-06-28 11:45:02,25
2021-06-28 11:50:02,28
2021-06-28 11:55:05,28
2021-06-28 12:00:02,30
2021-06-28 12:05:03,35
2021-06-28 12:10:02,37
2021-06-28 12:15:04,36
2021-06-28 12:20:02,37
2021-06-28 12:25:02,37
2021-06-28 12:30:02,37
2021-06-28 12:35:05,36
2021-06-28 12:40:02,35
2021-06-28 12:45:07,37
2021-06-28 12:50:05,34
2021-06-28 12:55:08,35
2021-06-28 13:00:03,35
2021-06-28 13:05:02,33
2021-06-28 13:10:02,33
2021-06-28 13:15:08,33
2021-06-28 13:20:03,33
2021-06-28 13:25:03,32
2021-06-28 13:30:03,33
2021-06-28 13:35:09,34
2021-06-28 13:40:02,34
2021-06-28 13:45:02,33
2021-06-28 13:50:04,34
2021-06-28 13:55:04,33
2021-06-28 14:00:02,30
2021-06-28 14:05:08,32
2021-06-28 14:10:03,30
2021-06-28 14:15:03,31
2021-06-28 14:20:04,31
2021-06-28 14:25:03,33
2021-06-28 14:30:01,35
2021-06-28 14:35:04,35
2021-06-28 14:40:02,35
2021-06-28 14:45:04,35
2021-06-28 14:50:02,35
2021-06-28 14:55:04,35
2021-06-28 15:00:08,35
2021-06-28 15:05:08,33
2021-06-28 15:10:07,33
2021-06-28 15:15:09,30
2021-06-28 15:20:06,30
2021-06-28 15:25:09,28
2021-06-28 15:30:09,29
2021-06-28 15:35:07,30
2021-06-28 15:40:06,30
2021-06-28 15:45:10,32
2021-06-28 15:50:06,32
2021-06-28 15:55:05,34
2021-06-28 16:00:07,37
2021-06-28 16:05:08,34
2021-06-28 16:10:10,35
2021-06-28 16:15:10,36
2021-06-28 16:20:02,38
2021-06-28 16:25:08,38
2021-06-28 16:30:07,39
2021-06-28 16:35:07,37
2021-06-28 16:40:05,39
2021-06-28 16:45:04,39
2021-06-28 16:50:03,41
2021-06-28 16:55:04,42
2021-06-28 17:00:04,41
2021-06-28 17:05:04,40
2021-06-28 17:10:07,40
2021-06-28 17:15:07,42
2021-06-28 17:20:06,43
2021-06-28 17:25:08,47
2021-06-28 17:30:06,48
2021-06-28 17:35:08,50
2021-06-28 17:40:06,52
2021-06-28 17:45:07,54
2021-06-28 17:50:08,54
2021-06-28 17:55:07,55
2021-06-28 18:00:02,55
2021-06-28 18:05:04,62
2021-06-28 18:10:08,62
2021-06-28 18:15:05,73
2021-06-28 18:20:03,77
2021-06-28 18:25:07,82
2021-06-28 18:30:08,84
2021-06-28 18:35:08,81
2021-06-28 18:40:08,81
2021-06-28 18:45:10,80
2021-06-28 18:50:06,86
2021-06-28 18:55:07,83
2021-06-28 19:00:03,82
2021-06-28 19:05:04,80
2021-06-28 19:10:04,76
2021-06-28 19:15:04,72
2021-06-28 19:20:03,70
2021-06-28 19:25:05,65
2021-06-28 19:30:04,65
2021-06-28 19:35:08,63
2021-06-28 19:40:06,65
2021-06-28 19:45:07,63
2021-06-28 19:50:03,62
2021-06-28 19:55:07,57
2021-06-28 20:00:08,61
2021-06-28 20:06:06,57
2021-06-28 20:10:02,55
2021-06-28 20:15:04,57
2021-06-28 20:20:04,60
2021-06-28 20:25:02,64
2021-06-28 20:30:03,64
2021-06-28 20:35:09,62
2021-06-28 20:40:06,61
2021-06-28 20:45:05,57
2021-06-28 20:50:02,54
2021-06-28 20:55:03,51
2021-06-28 21:00:04,51
2021-06-28 21:05:07,51
2021-06-28 21:10:08,50
2021-06-28 21:15:06,49
2021-06-28 21:20:03,50
2021-06-28 21:25:04,44
2021-06-28 21:30:02,44
2021-06-28 21:35:04,39
2021-06-28 21:40:03,37
2021-06-28 21:45:08,32
2021-06-28 21:50:07,28
2021-06-28 21:55:08,26
2021-06-28 22:00:06,26
2021-06-28 22:05:09,26
2021-06-28 22:10:08,25
2021-06-28 22:15:08,26
2021-06-28 22:20:07,25
2021-06-28 22:25:08,24
2021-06-28 22:30:08,24
2021-06-28 22:35:08,24
2021-06-28 22:40:07,22
2021-06-28 22:45:07,22
2021-06-28 22:50:04,20
2021-06-28 22:55:08,20
2021-06-28 23:00:06,21
2021-06-28 23:05:09,21
2021-06-28 23:10:08,21
2021-06-28 23:15:08,22
2021-06-28 23:20:06,22
2021-06-28 23:25:08,20
2021-06-28 23:30:06,16
2021-06-28 23:35:09,15
2021-06-28 23:40:07,13
2021-06-28 23:45:07,12
2021-06-28 23:50:08,11
2021-06-28 23:55:07,11
2021-06-29 0:00:09,10
2021-06-29 0:05:09,10
2021-06-29 0:10:08,12
2021-06-29 0:15:09,12
2021-06-29 0:20:06,11
2021-06-29 0:25:09,10
2021-06-29 0:30:06,9
2021-06-29 0:35:09,8
2021-06-29 0:40:06,8
2021-06-29 0:45:08,8
2021-06-29 0:50:03,9
2021-06-29 0:55:08,9
2021-06-29 1:00:08,8
2021-06-29 1:05:08,8
2021-06-29 1:10:04,8
2021-06-29 1:15:09,7
2021-06-29 1:20:03,7
2021-06-29 1:25:05,7
2021-06-29 1:30:04,6
2021-06-29 1:35:08,6
2021-06-29 1:40:06,6
2021-06-29 1:45:04,6
2021-06-29 1:50:07,6
2021-06-29 1:55:10,5
2021-06-29 2:00:02,3
2021-06-29 2:05:10,3
2021-06-29 2:10:08,2
2021-06-29 2:15:08,3
2021-06-29 2:20:06,3
2021-06-29 2:25:09,3
2021-06-29 2:30:05,3
2021-06-29 2:35:11,3
2021-06-29 2:40:07,3
2021-06-29 2:45:07,3
2021-06-29 2:50:05,2
2021-06-29 2:55:07,2
2021-06-29 3:00:07,2
2021-06-29 3:05:09,2
2021-06-29 3:10:07,2
2021-06-29 3:15:08,2
2021-06-29 3:20:07,2
2021-06-29 3:25:08,2
2021-06-29 3:30:04,2
2021-06-29 3:35:06,3
2021-06-29 3:40:07,2
2021-06-29 3:45:04,2
2021-06-29 3:50:05,2
2021-06-29 3:55:04,3
2021-06-29 4:00:06,3
2021-06-29 4:05:08,3
2021-06-29 4:10:08,4
2021-06-29 4:15:08,4
2021-06-29 4:20:06,5
2021-06-29 4:25:06,5
2021-06-29 4:30:04,5
2021-06-29 4:35:06,6
2021-06-29 4:40:05,6
2021-06-29 4:45:05,8
2021-06-29 4:50:04,8
2021-06-29 4:55:04,9
2021-06-29 5:00:06,10
2021-06-29 5:05:07,11
2021-06-29 5:10:07,12
2021-06-29 5:15:09,14
2021-06-29 5:20:08,14
2021-06-29 5:25:08,15
2021-06-29 5:30:04,16
2021-06-29 5:35:07,20
2021-06-29 5:40:05,20
2021-06-29 5:45:08,21
2021-06-29 5:50:04,22
2021-06-29 5:55:04,23
2021-06-29 6:00:05,23
2021-06-29 6:05:05,24
2021-06-29 6:10:08,26
2021-06-29 6:15:08,29
2021-06-29 6:20:08,31
2021-06-29 6:25:09,32
2021-06-29 6:30:06,32
2021-06-29 6:35:06,32
2021-06-29 6:40:04,31
2021-06-29 6:45:04,31
2021-06-29 6:50:05,34
2021-06-29 6:55:05,36
2021-06-29 7:00:04,37
2021-06-29 7:05:06,34
2021-06-29 7:10:09,34
2021-06-29 7:15:07,33
2021-06-29 7:20:06,31
2021-06-29 7:25:05,32
2021-06-29 7:30:05,35
2021-06-29 7:35:07,31
2021-06-29 7:40:05,30
2021-06-29 7:45:08,29
2021-06-29 7:50:06,28
2021-06-29 7:55:05,27
2021-06-29 8:00:07,25
2021-06-29 8:05:06,25
2021-06-29 8:10:07,23
2021-06-29 8:15:08,25
2021-06-29 8:20:07,25
2021-06-29 8:25:08,26
2021-06-29 8:30:05,26
2021-06-29 8:35:07,24
2021-06-29 8:40:08,23
2021-06-29 8:45:04,23
2021-06-29 8:50:06,24
2021-06-29 8:55:05,24
2021-06-29 9:00:08,26
2021-06-29 9:05:08,30
2021-06-29 9:10:08,29
2021-06-29 9:15:07,29
2021-06-29 9:20:08,32
2021-06-29 9:25:07,37
2021-06-29 9:30:06,36
2021-06-29 9:35:09,40
2021-06-29 9:40:07,39
2021-06-29 9:45:07,39
2021-06-29 9:50:07,39
2021-06-29 9:55:06,36
2021-06-29 10:00:07,34
2021-06-29 10:05:08,33
2021-06-29 10:10:08,28
2021-06-29 10:15:08,29
